generation      indiv.tag       Mutcount        fitness s       h       counts_copies   freq
100000	635	2	0.91065	-0.399981	0.0331077	1	0.000298745
100000	635	2	0.91065	-0.661513	0.116595	1	0.000697072
100000	3183	1	0.999965	-0.0588197	0.000599048	1	0.00159331
100000	2190	4	0.873702	-0.659954	0.118061	1	0.000199164
100000	2190	4	0.873702	-0.426218	0.00154559	1	9.95818e-05
100000	2190	4	0.873702	-0.301699	0.139407	1	0.000199164
100000	2190	4	0.873702	-0.15808	0.064637	1	0.000398327
100000	1524	3	0.968797	-0.286751	0.103397	1	0.000597491
100000	1524	3	0.968797	-0.0122642	0.0116721	1	0.00527783
100000	1524	3	0.968797	-0.0468362	0.0311362	1	0.000697072
100000	62	2	0.960306	-0.285349	0.0833725	1	0.000796654
100000	62	2	0.960306	-0.534377	0.0304867	1	0.000497909
100000	1024	2	0.997476	-0.0738988	0.033989	1	0.000796654
100000	1024	2	0.997476	-0.0979881	0.00012585	1	0.000298745
100000	1484	4	0.829438	-0.113347	0.0713974	1	0.0010954
100000	1484	4	0.829438	-0.0380204	0.165595	1	0.000896236
100000	1484	4	0.829438	-0.381329	0.216617	1	0.000796654
100000	1484	4	0.829438	-0.707127	0.116991	1	0.000298745
100000	2147	2	0.994692	-0.0990141	0.00759462	1	0.000697072
100000	2147	2	0.994692	-0.0572208	0.0796815	1	0.000597491
100000	963	2	0.949664	-0.0845299	0.213742	1	0.0010954
100000	963	2	0.949664	-0.156301	0.210249	1	0.0010954
100000	3141	1	0.907616	-0.409895	0.225385	1	9.95818e-05
100000	315	1	0.993454	-0.0945206	0.069253	1	0.00129456
100000	2047	1	0.905676	-0.607281	0.155321	1	0.000199164
100000	2818	2	0.916319	-0.0319679	0.222077	1	0.0032862
100000	2818	2	0.916319	-0.661513	0.116595	1	0.000697072
100000	1223	1	0.967138	-0.156301	0.210249	1	0.0010954
100000	276	1	0.991793	-0.113121	0.0725544	1	0.00189205
100000	824	2	0.955975	-0.0247716	0.156449	1	9.95818e-05
100000	824	2	0.955975	-0.381773	0.105575	1	0.000896236
100000	2229	3	0.845775	-0.265131	0.0115462	1	0.000896236
100000	2229	3	0.845775	-0.635075	0.0321967	1	0.000398327
100000	2229	3	0.845775	-0.772691	0.173315	1	9.95818e-05
100000	1230	2	0.984901	-0.349697	0.0353256	1	0.000398327
100000	1230	2	0.984901	-0.156047	0.0178144	1	0.0010954
100000	2573	1	0.888059	-0.545906	0.205056	1	9.95818e-05
100000	248	2	0.848485	-0.462685	0.0983832	1	0.000199164
100000	248	2	0.848485	-0.858079	0.129417	1	0.000497909
100000	2541	3	0.86409	-0.123201	0.183852	1	0.000497909
100000	2541	3	0.86409	-0.491501	0.200033	1	0.000298745
100000	2541	3	0.86409	-0.629116	0.0309693	1	0.000298745
100000	291	1	0.99722	-0.156047	0.0178144	1	0.0010954
100000	809	1	0.940555	-0.830118	0.0716102	1	0.000497909
100000	2863	2	0.811345	-0.666696	0.203688	1	0.000199164
100000	2863	2	0.811345	-0.432067	0.141558	1	0.000398327
100000	1197	3	0.953724	-0.150586	0.196462	1	0.000497909
100000	1197	3	0.953724	-0.122202	0.013855	1	0.00209122
100000	1197	3	0.953724	-0.507328	0.0306191	1	0.00229038
100000	1686	3	0.856865	-0.0889445	0.135061	1	0.000398327
100000	1686	3	0.856865	-0.591533	0.220708	1	0.000199164
100000	1686	3	0.856865	-0.0107623	0.230897	1	0.000298745
100000	1228	4	0.670962	-0.312139	0.19202	1	0.000398327
100000	1228	4	0.670962	-0.56249	0.184892	1	0.000697072
100000	1228	4	0.670962	-0.753261	0.0448959	1	0.000896236
100000	1228	4	0.670962	-0.873193	0.201022	1	9.95818e-05
100000	3071	6	0.887879	-0.0122642	0.0116721	1	0.00527783
100000	3071	6	0.887879	-0.507328	0.0306191	1	0.00229038
100000	3071	6	0.887879	-0.0174215	0.191054	1	0.000298745
100000	3071	6	0.887879	-0.0927522	0.0733249	1	0.00139414
100000	3071	6	0.887879	-0.5685	0.156038	1	0.000597491
100000	3071	6	0.887879	-0.0108472	0.00653474	1	0.00975901
100000	1925	2	0.819182	-0.202378	0.147062	1	0.00159331
100000	1925	2	0.819182	-0.640026	0.243255	1	0.000398327
100000	296	3	0.998741	-0.00845091	0.0357634	1	0.00308703
100000	296	3	0.998741	-0.0133796	0.0521991	1	0.000497909
100000	296	3	0.998741	-0.0232745	0.0111408	1	0.00318662
100000	680	2	0.97775	-0.128632	0.079055	1	0.00189205
100000	680	2	0.97775	-0.0745403	0.163738	1	0.0010954
100000	913	1	0.957726	-0.419006	0.100892	1	0.000199164
100000	1849	1	0.939965	-0.85188	0.0704738	1	9.95818e-05
100000	543	3	0.898266	-0.307424	0.109355	1	0.000199164
