generation	indiv.index	Mutcount	fitness	zogosity	s	h
100000	1493	7	0.959359	het	-0.362949	0.0439695
100000	1493	7	0.959359	het	-0.00296958	0.0443619
100000	3472	6	0.955025	het	-0.000467448	0.139968
100000	3472	6	0.955025	het	-0.0847789	0.114484
100000	3472	6	0.955025	het	-0.102406	0.239993
100000	3472	6	0.955025	het	-0.0466248	0.00641296
100000	3472	6	0.955025	het	-0.428951	0.0247082
100000	2968	10	0.968657	het	-0.0159839	0.08186
100000	2968	10	0.968657	het	-0.000467448	0.139968
100000	2968	10	0.968657	het	-0.398627	0.00119839
100000	2968	10	0.968657	het	-0.100658	0.201923
100000	2968	10	0.968657	het	-0.0170758	0.293584
100000	2968	10	0.968657	het	-0.171047	0.0045025
100000	2968	10	0.968657	het	-0.000781792	0.111224
100000	2968	10	0.968657	het	-0.0203172	0.111626
100000	2968	10	0.968657	het	-0.223506	0.00421733
100000	763	8	0.834973	het	-0.386429	0.00922357
100000	763	8	0.834973	het	-0.278588	0.108646
100000	763	8	0.834973	het	-0.267461	0.431459
100000	763	8	0.834973	het	-0.00634122	0.107808
100000	763	8	0.834973	het	-0.00421	0.00205291
100000	763	8	0.834973	het	-0.0068731	0.0937361
100000	763	8	0.834973	het	-0.0808752	0.265846
100000	44	5	0.960765	het	-0.000467448	0.139968
100000	44	5	0.960765	het	-0.00309095	0.124517
100000	44	5	0.960765	het	-0.0381309	0.152296
100000	44	5	0.960765	het	-0.280119	0.11723
100000	1117	6	0.795594	het	-0.000467448	0.139968
100000	1117	6	0.795594	het	-0.895286	0.201453
100000	1117	6	0.795594	het	-0.134066	0.105615
100000	1117	6	0.795594	het	-0.428951	0.0247082
100000	1117	6	0.795594	het	-0.18418	0.0240347
100000	216	7	0.969478	het	-0.00435414	0.345412
100000	216	7	0.969478	het	-0.0334948	0.0301885
100000	216	7	0.969478	het	-0.00417416	0.313565
100000	216	7	0.969478	het	-0.471139	0.0545434
100000	216	7	0.969478	het	-0.00296958	0.0443619
100000	216	7	0.969478	het	-0.0068731	0.0937361
100000	765	6	0.984715	het	-0.159715	0.0913576
100000	765	6	0.984715	het	-0.0186269	0.000719047
100000	765	6	0.984715	het	-0.00334505	0.0565827
100000	765	6	0.984715	het	-0.00421	0.00205291
100000	765	6	0.984715	het	-0.00296958	0.0443619
100000	3538	9	0.855321	het	-0.596203	0.0446806
100000	3538	9	0.855321	het	-0.000467448	0.139968
100000	3538	9	0.855321	het	-0.398627	0.00119839
100000	3538	9	0.855321	het	-0.45285	0.0197437
100000	3538	9	0.855321	het	-0.0341981	0.42825
100000	3538	9	0.855321	het	-0.286166	0.337403
100000	3538	9	0.855321	het	-0.000686853	0.185255
100000	782	4	0.865084	het	-0.459318	0.291588
100000	782	4	0.865084	het	-0.00296958	0.0443619
100000	782	4	0.865084	het	-0.0068731	0.0937361
100000	1366	4	0.955855	het	-0.0186269	0.000719047
100000	1366	4	0.955855	het	-0.580059	0.07527
100000	1366	4	0.955855	het	-0.00296958	0.0443619
100000	1928	7	0.846913	het	-0.000467448	0.139968
100000	1928	7	0.846913	het	-0.165589	0.0220468
100000	1928	7	0.846913	het	-0.00435414	0.345412
100000	1928	7	0.846913	het	-0.805248	0.171632
100000	1928	7	0.846913	het	-0.255877	0.0425407
100000	1928	7	0.846913	het	-0.0409076	0.0215978
100000	1247	6	0.971952	het	-0.00196631	0.0853275
100000	1247	6	0.971952	het	-0.761908	0.00381962
100000	1247	6	0.971952	het	-0.000467448	0.139968
100000	1247	6	0.971952	het	-0.118997	0.0773092
100000	1247	6	0.971952	het	-0.657106	0.0237028
100000	1743	9	0.786815	het	-0.000467448	0.139968
100000	1743	9	0.786815	het	-0.277764	0.0137324
100000	1743	9	0.786815	het	-0.528388	0.0550518
100000	1743	9	0.786815	het	-0.0381309	0.152296
100000	1743	9	0.786815	het	-0.792573	0.00563278
100000	1743	9	0.786815	het	-0.852418	0.206382
100000	1743	9	0.786815	het	-0.00296958	0.0443619
100000	1743	9	0.786815	het	-0.031448	0.0657866
100000	325	6	0.934815	het	-0.000467448	0.139968
100000	325	6	0.934815	het	-0.0608342	0.259345
100000	325	6	0.934815	het	-0.0172393	0.018843
100000	325	6	0.934815	het	-0.689957	0.0678662
100000	325	6	0.934815	het	-0.213551	0.0130746
100000	1524	3	0.999442	het	-0.000467448	0.139968
100000	1524	3	0.999442	het	-0.00296958	0.0443619
100000	411	8	0.915837	het	-0.000467448	0.139968
100000	411	8	0.915837	het	-0.237407	0.00195199
100000	411	8	0.915837	het	-0.116569	0.449624
100000	411	8	0.915837	het	-0.00634122	0.107808
100000	411	8	0.915837	het	-0.237901	0.122942
100000	411	8	0.915837	het	-0.174738	0.0153834
100000	411	8	0.915837	het	-0.00296958	0.0443619
100000	3247	7	0.965233	het	-0.0209967	0.392733
100000	3247	7	0.965233	het	-0.83806	0.0253112
100000	3247	7	0.965233	het	-0.0466248	0.00641296
100000	3247	7	0.965233	het	-0.462966	0.010204
100000	3247	7	0.965233	het	-0.00296958	0.0443619
100000	3247	7	0.965233	het	-0.0019182	0.0721201
100000	534	3	0.971654	het	-0.33352	0.0704166
100000	534	3	0.971654	het	-0.0153099	0.301685
100000	3189	2	0.999631	het	-0.00421	0.00205291
100000	11	5	0.998695	het	-0.00421	0.00205291
100000	11	5	0.998695	het	-0.00550659	0.1406
100000	11	5	0.998695	het	-0.00453236	0.00510576
100000	11	5	0.998695	het	-0.0019182	0.0721201
100000	1765	3	0.966736	het	-0.411658	0.00789017
100000	1765	3	0.966736	het	-0.241697	0.123144
100000	1682	6	0.880702	het	-0.000467448	0.139968
100000	1682	6	0.880702	het	-0.353032	0.323934
100000	1682	6	0.880702	het	-0.0170758	0.293584
100000	1682	6	0.880702	het	-0.00421	0.00205291
100000	1682	6	0.880702	het	-0.00296958	0.0443619
100000	1515	5	0.991505	het	-0.0117758	0.00626211
100000	1515	5	0.991505	het	-0.000686853	0.185255
100000	1515	5	0.991505	het	-0.107002	0.0729636
100000	1515	5	0.991505	het	-0.00296958	0.0443619
100000	1123	8	0.629171	het	-0.00309095	0.124517
100000	1123	8	0.629171	het	-0.77725	0.387892
100000	1123	8	0.629171	het	-0.112532	0.13125
100000	1123	8	0.629171	het	-0.228461	0.026997
100000	1123	8	0.629171	het	-0.175509	0.285149
100000	1123	8	0.629171	het	-0.00296958	0.0443619
100000	1123	8	0.629171	het	-0.304805	0.100974
100000	2573	2	0.990443	het	-0.118997	0.0773092
100000	3557	8	0.969186	het	-0.000467448	0.139968
100000	3557	8	0.969186	het	-0.211392	0.0113873
100000	3557	8	0.969186	het	-0.445395	0.0551752
100000	3557	8	0.969186	het	-0.00421	0.00205291
100000	3557	8	0.969186	het	-0.213551	0.0130746
100000	3557	8	0.969186	het	-0.00296958	0.0443619
100000	3557	8	0.969186	het	-0.0068731	0.0937361
100000	2518	9	0.921789	het	-0.056932	0.18714
100000	2518	9	0.921789	het	-0.0186269	0.000719047
100000	2518	9	0.921789	het	-0.990715	0.0203644
100000	2518	9	0.921789	het	-0.709232	0.0357785
100000	2518	9	0.921789	het	-0.255877	0.0425407
100000	2518	9	0.921789	het	-0.00296958	0.0443619
100000	2518	9	0.921789	het	-0.0068731	0.0937361
100000	2518	9	0.921789	het	-0.0341238	0.365408
100000	3209	8	0.885723	het	-0.00196631	0.0853275
100000	3209	8	0.885723	het	-0.0749605	0.0131244
100000	3209	8	0.885723	het	-0.000467448	0.139968
100000	3209	8	0.885723	het	-0.567278	0.00152428
100000	3209	8	0.885723	het	-0.00634122	0.107808
100000	3209	8	0.885723	het	-0.322701	0.333889
100000	419	6	0.991505	het	-0.000467448	0.139968
100000	419	6	0.991505	het	-0.00435414	0.345412
100000	419	6	0.991505	het	-0.248158	0.00693108
100000	419	6	0.991505	het	-0.0026701	0.464848
100000	419	6	0.991505	het	-0.110183	0.032941
100000	1420	5	0.930137	het	-0.191518	0.0465642
100000	1420	5	0.930137	het	-0.576963	0.103757
100000	1420	5	0.930137	het	-0.0026701	0.464848
100000	1420	5	0.930137	het	-0.00296958	0.0443619
100000	671	5	0.982071	het	-0.356376	0.0196363
100000	671	5	0.982071	het	-0.00435414	0.345412
100000	671	5	0.982071	het	-0.688377	0.0123806
100000	671	5	0.982071	het	-0.0068731	0.0937361
100000	1015	9	0.876358	het	-0.00196631	0.0853275
100000	1015	9	0.876358	het	-0.00782627	0.0592714
100000	1015	9	0.876358	het	-0.0868355	0.104307
100000	1015	9	0.876358	het	-0.558044	0.145337
100000	1015	9	0.876358	het	-0.000474351	0.0113942
100000	1015	9	0.876358	het	-0.601772	0.0327741
100000	1015	9	0.876358	het	-0.975142	0.0165929
100000	1015	9	0.876358	het	-0.107788	0.00990304
100000	532	5	0.967361	het	-0.155438	0.0598561
100000	532	5	0.967361	het	-0.00383766	0.417132
100000	532	5	0.967361	het	-0.0019182	0.0721201
100000	532	5	0.967361	het	-0.0808752	0.265846
100000	259	5	0.934737	het	-0.316621	0.114026
100000	259	5	0.934737	het	-0.138921	0.077857
100000	259	5	0.934737	het	-0.159935	0.11948
100000	259	5	0.934737	het	-0.00334505	0.0565827
100000	1204	6	0.985732	het	-0.0118872	0.305699
100000	1204	6	0.985732	het	-0.0749605	0.0131244
100000	1204	6	0.985732	het	-0.000467448	0.139968
100000	1204	6	0.985732	het	-0.118997	0.0773092
100000	1204	6	0.985732	het	-0.0754853	0.00102414
100000	1130	7	0.829065	het	-0.33352	0.0704166
100000	1130	7	0.829065	het	-0.419238	0.203625
100000	1130	7	0.829065	het	-0.000467448	0.139968
100000	1130	7	0.829065	het	-0.72135	0.0223276
100000	1130	7	0.829065	het	-0.477506	0.108432
100000	1130	7	0.829065	het	-0.0153099	0.301685
100000	375	4	0.994364	het	-0.0453666	0.0965258
100000	375	4	0.994364	het	-0.171047	0.0045025
100000	375	4	0.994364	het	-0.00296958	0.0443619
100000	1737	5	0.932162	het	-0.839083	0.0472309
100000	1737	5	0.932162	het	-0.0180194	0.439196
100000	1737	5	0.932162	het	-0.00140086	0.163806
100000	1737	5	0.932162	het	-0.117229	0.179569
100000	1149	5	0.765173	het	-0.000467448	0.139968
100000	1149	5	0.765173	het	-0.926763	0.249489
100000	1149	5	0.765173	het	-0.110183	0.032941
100000	1149	5	0.765173	het	-0.0068731	0.0937361
100000	3150	7	0.969907	het	-0.0303341	0.0813089
100000	3150	7	0.969907	het	-0.000467448	0.139968
100000	3150	7	0.969907	het	-0.286905	0.0392167
100000	3150	7	0.969907	het	-0.099124	0.152169
100000	3150	7	0.969907	het	-0.00616299	0.0813644
100000	3150	7	0.969907	het	-0.0068731	0.0937361
100000	3504	3	0.970811	het	-0.156033	0.167398
100000	3504	3	0.970811	het	-0.213551	0.0130746
100000	430	5	0.889399	het	-0.411308	0.0314678
100000	430	5	0.889399	het	-0.000467448	0.139968
100000	430	5	0.889399	het	-0.45915	0.19144
100000	430	5	0.889399	het	-0.703858	0.0165967
100000	2609	5	0.963855	het	-0.000467448	0.139968
100000	2609	5	0.963855	het	-0.303889	0.1
100000	2609	5	0.963855	het	-0.0170758	0.293584
100000	2609	5	0.963855	het	-0.00616299	0.0813644
100000	764	5	0.996019	het	-0.000467448	0.139968
100000	764	5	0.996019	het	-0.0310874	0.0799114
100000	764	5	0.996019	het	-0.0101963	0.0383854
100000	764	5	0.996019	het	-0.00634122	0.107808
100000	2642	6	0.861454	het	-0.0209967	0.392733
100000	2642	6	0.861454	het	-0.479252	0.251004
100000	2642	6	0.861454	het	-0.00309095	0.124517
100000	2642	6	0.861454	het	-0.00334505	0.0565827
100000	2642	6	0.861454	het	-0.703858	0.0165967
100000	2346	11	0.852829	het	-0.640297	0.0427077
100000	2346	11	0.852829	het	-0.18054	0.407399
100000	2346	11	0.852829	het	-0.0186269	0.000719047
100000	2346	11	0.852829	het	-0.248158	0.00693108
100000	2346	11	0.852829	het	-0.0154002	0.0357147
100000	2346	11	0.852829	het	-0.00304692	0.261944
100000	2346	11	0.852829	het	-0.150732	0.0687051
100000	2346	11	0.852829	het	-0.159935	0.11948
100000	2346	11	0.852829	het	-0.00334505	0.0565827
100000	2346	11	0.852829	het	-0.0808752	0.265846
100000	836	11	0.688894	het	-0.00196631	0.0853275
100000	836	11	0.688894	het	-0.95607	0.311609
100000	836	11	0.688894	het	-0.00135213	0.423158
100000	836	11	0.688894	het	-0.408378	0.0149551
100000	836	11	0.688894	het	-0.00883869	0.00952037
100000	836	11	0.688894	het	-0.183784	0.0119821
100000	836	11	0.688894	het	-0.779248	0.00626482
100000	836	11	0.688894	het	-0.00334505	0.0565827
100000	836	11	0.688894	het	-0.0202209	0.183483
100000	836	11	0.688894	het	-0.0068731	0.0937361
100000	3490	4	0.994785	het	-0.00981975	0.410026
100000	3490	4	0.994785	het	-0.00334505	0.0565827
100000	3490	4	0.994785	het	-0.0068731	0.0937361
100000	1994	4	0.993029	het	-0.0181356	0.0121622
100000	1994	4	0.993029	het	-0.0170758	0.293584
100000	1994	4	0.993029	het	-0.0139971	0.099128
100000	372	7	0.829571	het	-0.00568657	0.270534
100000	372	7	0.829571	het	-0.937211	0.14634
100000	372	7	0.829571	het	-0.748975	0.0170721
100000	372	7	0.829571	het	-0.00435414	0.345412
100000	372	7	0.829571	het	-0.100658	0.201923
100000	372	7	0.829571	het	-0.124065	0.0202992
100000	2015	4	0.991987	het	-0.0186269	0.000719047
100000	2015	4	0.991987	het	-0.00981975	0.410026
100000	2015	4	0.991987	het	-0.110183	0.032941
100000	3239	7	0.903714	het	-0.00568657	0.270534
100000	3239	7	0.903714	het	-0.00309095	0.124517
100000	3239	7	0.903714	het	-0.97187	0.0232173
100000	3239	7	0.903714	het	-0.175154	0.416015
100000	3239	7	0.903714	het	-0.00421	0.00205291
100000	3119	6	0.935517	het	-0.0343133	0.375327
100000	3119	6	0.935517	het	-0.0101963	0.0383854
100000	3119	6	0.935517	het	-0.696019	0.0721167
100000	3119	6	0.935517	het	-0.00304692	0.261944
100000	3119	6	0.935517	het	-0.0068731	0.0937361
100000	336	6	0.998628	het	-0.000467448	0.139968
100000	336	6	0.998628	het	-0.0101963	0.0383854
100000	336	6	0.998628	het	-0.00334505	0.0565827
100000	336	6	0.998628	het	-0.00296958	0.0443619
100000	336	6	0.998628	het	-0.0990154	0.00236927
100000	1184	12	0.914346	het	-0.00568657	0.270534
100000	1184	12	0.914346	het	-0.000467448	0.139968
100000	1184	12	0.914346	het	-0.489101	0.0172433
100000	1184	12	0.914346	het	-0.255877	0.0425407
100000	1184	12	0.914346	het	-0.0263109	0.334158
100000	1184	12	0.914346	het	-0.779248	0.00626482
100000	1184	12	0.914346	het	-0.00421	0.00205291
100000	1184	12	0.914346	het	-0.2764	0.184195
100000	1184	12	0.914346	het	-0.0528645	0.0265265
100000	1184	12	0.914346	het	-0.00296958	0.0443619
100000	1184	12	0.914346	het	-0.0068731	0.0937361
100000	3115	6	0.958476	het	-0.163267	0.0845948
100000	3115	6	0.958476	het	-0.411658	0.00789017
100000	3115	6	0.958476	het	-0.00421	0.00205291
100000	3115	6	0.958476	het	-0.0194501	0.362517
100000	3115	6	0.958476	het	-0.647153	0.0272677
100000	3218	5	0.974291	het	-0.000467448	0.139968
100000	3218	5	0.974291	het	-0.115193	0.201732
100000	3218	5	0.974291	het	-0.567278	0.00152428
100000	3218	5	0.974291	het	-0.0026701	0.464848
100000	262	7	0.926961	het	-0.000467448	0.139968
100000	262	7	0.926961	het	-0.571331	0.107827
100000	262	7	0.926961	het	-0.0331596	0.289727
100000	262	7	0.926961	het	-0.0528645	0.0265265
100000	262	7	0.926961	het	-0.00296958	0.0443619
100000	262	7	0.926961	het	-0.0068731	0.0937361
100000	1988	5	0.924632	het	-0.00782627	0.0592714
100000	1988	5	0.924632	het	-0.551317	0.131803
100000	1988	5	0.924632	het	-0.00453236	0.00510576
100000	1988	5	0.924632	het	-0.031448	0.0657866
100000	2228	8	0.918376	het	-0.0749605	0.0131244
100000	2228	8	0.918376	het	-0.120549	0.299344
100000	2228	8	0.918376	het	-0.954154	0.0285697
100000	2228	8	0.918376	het	-0.0617249	0.223649
100000	2228	8	0.918376	het	-0.462966	0.010204
100000	2228	8	0.918376	het	-0.00296958	0.0443619
100000	2228	8	0.918376	het	-0.0068731	0.0937361
100000	270	2	0.993335	het	-0.0214573	0.293901
100000	2553	8	0.894131	het	-0.00934603	0.362378
100000	2553	8	0.894131	het	-0.386429	0.00922357
100000	2553	8	0.894131	het	-0.00435414	0.345412
100000	2553	8	0.894131	het	-0.870522	0.0309096
100000	2553	8	0.894131	het	-0.175154	0.416015
100000	2553	8	0.894131	het	-0.00421	0.00205291
100000	2553	8	0.894131	het	-0.00296958	0.0443619
100000	2531	5	0.902719	het	-0.0170758	0.293584
100000	2531	5	0.902719	het	-0.314773	0.0550131
100000	2531	5	0.902719	het	-0.474908	0.159645
100000	2531	5	0.902719	het	-0.0068731	0.0937361
100000	2175	3	0.977001	het	-0.83806	0.0253112
100000	2175	3	0.977001	het	-0.6409	0.00228641
100000	1780	5	0.960285	het	-0.0657607	0.354582
100000	1780	5	0.960285	het	-0.31272	0.0406797
100000	1780	5	0.960285	het	-0.00296958	0.0443619
100000	1780	5	0.960285	het	-0.110183	0.032941
100000	2879	7	0.960898	het	-0.0358491	0.471743
100000	2879	7	0.960898	het	-0.00421	0.00205291
100000	2879	7	0.960898	het	-0.000686853	0.185255
100000	2879	7	0.960898	het	-0.00296958	0.0443619
100000	2879	7	0.960898	het	-0.0808752	0.265846
100000	590	4	0.989387	het	-0.472201	0.0034459
100000	590	4	0.989387	het	-0.00435414	0.345412
100000	590	4	0.989387	het	-0.0191095	0.374137
100000	4	2	0.998101	het	-0.00568657	0.270534
100000	72	5	0.935982	het	-0.20919	0.303471
100000	72	5	0.935982	het	-0.000467448	0.139968
100000	72	5	0.935982	het	-0.0186269	0.000719047
100000	72	5	0.935982	het	-0.00296958	0.0443619
100000	1615	9	0.938515	het	-0.761908	0.00381962
100000	1615	9	0.938515	het	-0.286905	0.0392167
100000	1615	9	0.938515	het	-0.528388	0.0550518
100000	1615	9	0.938515	het	-0.00421	0.00205291
100000	1615	9	0.938515	het	-0.858707	0.0180962
100000	1615	9	0.938515	het	-0.0990154	0.00236927
100000	2579	5	0.73113	het	-0.191518	0.0465642
100000	2579	5	0.73113	het	-0.296412	0.499043
100000	2579	5	0.73113	het	-0.0194501	0.362517
100000	2579	5	0.73113	het	-0.271945	0.469804
100000	1295	10	0.857806	het	-0.00196631	0.0853275
100000	1295	10	0.857806	het	-0.50376	0.0917649
100000	1295	10	0.857806	het	-0.533971	0.00557515
100000	1295	10	0.857806	het	-0.141999	0.34234
100000	1295	10	0.857806	het	-0.657106	0.0237028
100000	1295	10	0.857806	het	-0.00334505	0.0565827
100000	1295	10	0.857806	het	-0.107002	0.0729636
100000	1295	10	0.857806	het	-0.490644	0.0523177
100000	1307	5	0.935873	het	-0.00934603	0.362378
100000	1307	5	0.935873	het	-0.00782627	0.0592714
100000	1307	5	0.935873	het	-0.460611	0.130617
100000	1307	5	0.935873	het	-0.00421	0.00205291
100000	2411	8	0.771959	het	-0.241731	0.497659
100000	2411	8	0.771959	het	-0.647198	0.107813
100000	2411	8	0.771959	het	-0.255877	0.0425407
100000	2411	8	0.771959	het	-0.000738629	0.493711
100000	2411	8	0.771959	het	-0.713315	0.0596529
100000	2411	8	0.771959	het	-0.124065	0.0202992
100000	2411	8	0.771959	het	-0.0068731	0.0937361
100000	1694	9	0.912543	het	-0.397108	0.0566598
100000	1694	9	0.912543	het	-0.278588	0.108646
100000	1694	9	0.912543	het	-0.00417416	0.313565
100000	1694	9	0.912543	het	-0.00634122	0.107808
100000	1694	9	0.912543	het	-0.00421	0.00205291
100000	1694	9	0.912543	het	-0.471139	0.0545434
100000	1694	9	0.912543	het	-0.00296958	0.0443619
100000	1694	9	0.912543	het	-0.0728277	0.129831
100000	311	5	0.994252	het	-0.000467448	0.139968
100000	311	5	0.994252	het	-0.0026701	0.464848
100000	311	5	0.994252	het	-0.0372437	0.0925264
100000	311	5	0.994252	het	-0.0068731	0.0937361
100000	887	6	0.833742	het	-0.22865	0.222675
100000	887	6	0.833742	het	-0.891457	0.132749
100000	887	6	0.833742	het	-0.248158	0.00693108
100000	887	6	0.833742	het	-0.6409	0.00228641
100000	887	6	0.833742	het	-0.0754853	0.00102414
100000	2945	7	0.654438	het	-0.00196631	0.0853275
100000	2945	7	0.654438	het	-0.928709	0.222536
100000	2945	7	0.654438	het	-0.625424	0.067826
100000	2945	7	0.654438	het	-0.00296958	0.0443619
100000	2945	7	0.654438	het	-0.0068731	0.0937361
100000	2945	7	0.654438	het	-0.304298	0.451549
100000	1671	3	0.949022	het	-0.00782627	0.0592714
100000	1671	3	0.949022	het	-0.696019	0.0721167
100000	2334	8	0.972784	het	-0.152395	0.00414874
100000	2334	8	0.972784	het	-0.000467448	0.139968
100000	2334	8	0.972784	het	-0.792573	0.00563278
100000	2334	8	0.972784	het	-0.115486	0.126683
100000	2334	8	0.972784	het	-0.00421	0.00205291
100000	2334	8	0.972784	het	-0.0191095	0.374137
100000	2334	8	0.972784	het	-0.0019182	0.0721201
100000	960	9	0.800655	het	-0.91576	0.0883729
100000	960	9	0.800655	het	-0.544705	0.0215047
100000	960	9	0.800655	het	-0.175509	0.285149
100000	960	9	0.800655	het	-0.567278	0.00152428
100000	960	9	0.800655	het	-0.0576666	0.0235756
100000	960	9	0.800655	het	-0.0191095	0.374137
100000	960	9	0.800655	het	-0.176722	0.352945
100000	960	9	0.800655	het	-0.0068731	0.0937361
100000	717	7	0.829937	het	-0.443128	0.381154
100000	717	7	0.829937	het	-0.000467448	0.139968
100000	717	7	0.829937	het	-0.00309095	0.124517
100000	717	7	0.829937	het	-0.0101963	0.0383854
100000	717	7	0.829937	het	-0.00334505	0.0565827
100000	717	7	0.829937	het	-0.00421	0.00205291
100000	461	8	0.909427	het	-0.191518	0.0465642
100000	461	8	0.909427	het	-0.232696	0.236461
100000	461	8	0.909427	het	-0.733131	0.00136055
100000	461	8	0.909427	het	-0.0608342	0.259345
100000	461	8	0.909427	het	-0.07028	0.0184216
100000	461	8	0.909427	het	-0.0569858	0.153031
100000	461	8	0.909427	het	-0.031448	0.0657866
100000	2321	6	0.968737	het	-0.144689	0.0310117
100000	2321	6	0.968737	het	-0.417511	0.0320641
100000	2321	6	0.968737	het	-0.0068731	0.0937361
100000	2321	6	0.968737	het	-0.0990154	0.00236927
100000	2321	6	0.968737	het	-0.0341238	0.365408
100000	689	3	0.96992	het	-0.000467448	0.139968
100000	689	3	0.96992	het	-0.0734302	0.404014
100000	1588	4	0.987438	het	-0.211392	0.0113873
100000	1068	5	0.841589	het	-0.713092	0.139946
100000	1068	5	0.841589	het	-0.280119	0.11723
100000	1068	5	0.841589	het	-0.0818014	0.396087
100000	1068	5	0.841589	het	-0.0068731	0.0937361
100000	342	7	0.934926	het	-0.398627	0.00119839
100000	342	7	0.934926	het	-0.0736686	0.211972
100000	342	7	0.934926	het	-0.0341981	0.42825
100000	342	7	0.934926	het	-0.00296958	0.0443619
100000	342	7	0.934926	het	-0.140999	0.0992314
100000	342	7	0.934926	het	-0.0808752	0.265846
100000	3493	12	0.451017	het	-0.824273	0.402678
100000	3493	12	0.451017	het	-0.761908	0.00381962
100000	3493	12	0.451017	het	-0.265745	0.223081
100000	3493	12	0.451017	het	-0.286905	0.0392167
100000	3493	12	0.451017	het	-0.341723	0.00150624
100000	3493	12	0.451017	het	-0.159227	0.251666
100000	3493	12	0.451017	het	-0.255877	0.0425407
100000	3493	12	0.451017	het	-0.0154002	0.0357147
100000	3493	12	0.451017	het	-0.0951711	0.0293453
100000	3493	12	0.451017	het	-0.649887	0.353914
100000	3493	12	0.451017	het	-0.00296958	0.0443619
100000	1523	3	0.96288	het	-0.528388	0.0550518
100000	1523	3	0.96288	het	-0.0180194	0.439196
100000	3397	9	0.684321	het	-0.757206	0.00425004
100000	3397	9	0.684321	het	-0.595347	0.409902
100000	3397	9	0.684321	het	-0.0186269	0.000719047
100000	3397	9	0.684321	het	-0.0831222	0.260356
100000	3397	9	0.684321	het	-0.22624	0.255295
100000	3397	9	0.684321	het	-0.13525	0.0434287
100000	3397	9	0.684321	het	-0.000686853	0.185255
100000	3397	9	0.684321	het	-0.199904	0.0427455
100000	2702	3	0.98312	het	-0.00196631	0.0853275
100000	2702	3	0.98312	het	-0.842386	0.0194207
100000	2000	6	0.736722	het	-0.00196631	0.0853275
100000	2000	6	0.736722	het	-0.735277	0.167851
100000	2000	6	0.736722	het	-0.00383766	0.417132
100000	2000	6	0.736722	het	-0.381283	0.413343
100000	2000	6	0.736722	het	-0.00334505	0.0565827
100000	1606	5	0.912579	het	-0.107382	0.105827
100000	1606	5	0.912579	het	-0.00334505	0.0565827
100000	1606	5	0.912579	het	-0.288172	0.252091
100000	1606	5	0.912579	het	-0.00855349	0.476298
100000	2216	7	0.68036	het	-0.00196631	0.0853275
100000	2216	7	0.68036	het	-0.386429	0.00922357
100000	2216	7	0.68036	het	-0.000467448	0.139968
100000	2216	7	0.68036	het	-0.939622	0.331256
100000	2216	7	0.68036	het	-0.0180194	0.439196
100000	2216	7	0.68036	het	-0.0019182	0.0721201
100000	489	5	0.966287	het	-0.00782627	0.0592714
100000	489	5	0.966287	het	-0.277764	0.0137324
100000	489	5	0.966287	het	-0.528388	0.0550518
100000	489	5	0.966287	het	-0.000686853	0.185255
100000	3126	7	0.914691	het	-0.265745	0.223081
100000	3126	7	0.914691	het	-0.286905	0.0392167
100000	3126	7	0.914691	het	-0.248158	0.00693108
100000	3126	7	0.914691	het	-0.6409	0.00228641
100000	3126	7	0.914691	het	-0.0068731	0.0937361
100000	3126	7	0.914691	het	-0.0341238	0.365408
100000	3264	6	0.496866	het	-0.00309095	0.124517
100000	3264	6	0.496866	het	-0.00981975	0.410026
100000	3264	6	0.496866	het	-0.415168	0.244635
100000	3264	6	0.496866	het	-0.241697	0.123144
100000	3264	6	0.496866	het	-0.950388	0.449574
100000	1793	6	0.936983	het	-0.000467448	0.139968
100000	1793	6	0.936983	het	-0.156562	0.278608
100000	1793	6	0.936983	het	-0.0186269	0.000719047
100000	1793	6	0.936983	het	-0.601772	0.0327741
100000	1793	6	0.936983	het	-0.00296958	0.0443619
100000	2524	6	0.515082	het	-0.468187	0.00343609
100000	2524	6	0.515082	het	-0.000467448	0.139968
100000	2524	6	0.515082	het	-0.973408	0.490046
100000	2524	6	0.515082	het	-0.0068731	0.0937361
100000	2524	6	0.515082	het	-0.0341238	0.365408
100000	2770	8	0.74995	het	-0.00568657	0.270534
100000	2770	8	0.74995	het	-0.000467448	0.139968
100000	2770	8	0.74995	het	-0.176695	0.366796
100000	2770	8	0.74995	het	-0.00421	0.00205291
100000	2770	8	0.74995	het	-0.0840023	0.0123758
100000	2770	8	0.74995	het	-0.00296958	0.0443619
100000	2770	8	0.74995	het	-0.532453	0.36726
100000	2780	11	0.590578	het	-0.0896985	0.18633
100000	2780	11	0.590578	het	-0.0840182	0.136792
100000	2780	11	0.590578	het	-0.0334948	0.0301885
100000	2780	11	0.590578	het	-0.984117	0.353949
100000	2780	11	0.590578	het	-0.100323	0.214373
100000	2780	11	0.590578	het	-0.0172393	0.018843
100000	2780	11	0.590578	het	-0.00334505	0.0565827
100000	2780	11	0.590578	het	-0.525793	0.0460794
100000	2780	11	0.590578	het	-0.0019182	0.0721201
100000	2780	11	0.590578	het	-0.0808752	0.265846
100000	1840	10	0.604951	het	-0.00568657	0.270534
100000	1840	10	0.604951	het	-0.000467448	0.139968
100000	1840	10	0.604951	het	-0.00883869	0.00952037
100000	1840	10	0.604951	het	-0.183784	0.0119821
100000	1840	10	0.604951	het	-0.381146	0.0394929
